crop_age_days,sat_ndvi,sat_ndre,sat_ndwi,sat_evi,sat_temp_celsius,sat_diurnal_temp_range,sat_solar_radiation_kwh_m2,sat_precipitation_mm,gdd,hydro_thermal_index,factory_sugar_recovery_pct
280.7,0.5825,0.1942,0.3879,0.4343,27.4,14.3,7.0,2.97,433.1,25.11,12.36
230.9,0.8421,0.4378,0.5075,0.9027,26.0,12.7,5.39,0.3,323.7,52.77,11.46
224.6,0.7915,0.3965,0.69,0.7844,25.8,9.7,6.29,1.18,309.1,28.1,11.15
476.8,0.8513,0.3724,0.5147,0.8845,34.1,15.8,8.52,4.51,1051.6,24.49,12.85
331.2,0.6709,0.2533,0.5304,0.5346,23.0,9.5,5.68,1.47,363.6,21.75,12.85
319.9,0.6832,0.4537,0.49,0.6255,31.5,8.8,7.91,2.55,623.4,19.68,12.85
396.7,0.7964,0.5676,0.5316,0.8457,24.4,11.0,9.13,1.59,492.7,38.7,12.85
276.7,0.8408,0.4061,0.5457,0.9163,26.8,7.5,8.06,2.74,410.2,16.17,12.85
467.0,0.7249,0.4786,0.3819,0.6524,22.9,15.8,8.65,4.34,507.2,25.62,12.85
424.4,0.8195,0.1787,0.4248,0.6853,25.8,12.3,5.49,0.48,584.9,45.67,12.85
243.2,0.6546,0.4563,0.3511,0.5523,32.8,12.0,6.13,0.28,504.9,57.56,11.78
328.6,0.8031,0.4295,0.574,0.8338,34.4,12.9,9.03,0.99,735.7,58.44,12.85
448.6,0.8032,0.3663,0.5327,0.8131,25.1,11.5,8.22,1.82,587.7,33.49,12.85
465.6,0.7429,0.4864,0.419,0.6801,28.5,7.3,7.88,0.39,767.8,41.41,12.85
341.5,0.6588,0.4426,0.6035,0.5087,28.6,12.5,7.99,0.01,566.4,99.31,12.85
379.5,0.8755,0.5144,0.4084,0.8735,34.2,13.4,6.86,0.63,843.6,56.62,12.85
263.4,0.7211,0.3507,0.4321,0.6519,32.7,10.8,5.2,5.2,544.7,9.01,11.3
477.7,0.8667,0.3877,0.6348,0.9697,29.2,13.8,8.53,1.78,820.8,42.38,12.85
280.2,0.7377,0.5941,0.684,0.7013,31.4,9.0,8.05,0.77,543.4,41.16,12.85
465.1,0.6607,0.2634,0.6232,0.5524,33.9,9.0,7.13,0.32,1016.9,48.52,12.85
388.9,0.7017,0.4558,0.3445,0.6342,22.1,8.5,9.05,0.66,394.1,46.07,12.85
378.0,0.6829,0.2653,0.2803,0.5361,27.6,10.3,6.51,0.28,591.2,52.68,12.85
353.3,0.812,0.376,0.7103,0.8725,34.7,14.6,6.32,0.17,802.0,79.14,12.85
280.0,0.8493,0.4171,0.5086,0.8144,32.4,14.5,8.93,3.56,570.2,28.3,12.85
265.9,0.7008,0.4001,0.4439,0.6263,29.6,10.4,8.59,9.08,468.0,8.9,11.94
277.3,0.8119,0.5488,0.325,0.7575,29.4,12.3,7.32,0.27,483.0,70.94,12.85
268.5,0.7906,0.5869,0.7091,0.7892,26.9,13.5,5.59,0.08,399.2,69.52,12.85
422.7,0.8383,0.516,0.6218,0.865,29.3,9.2,5.97,0.6,730.7,34.2,12.85
311.0,0.8786,0.6139,0.4012,0.9489,31.2,8.5,7.95,0.93,596.4,35.1,12.85
235.0,0.7014,0.2825,0.6581,0.594,27.9,15.7,6.73,0.34,372.7,78.91,11.47
472.0,0.8721,0.369,0.5689,0.8374,32.0,12.6,8.76,0.54,943.8,71.56,12.85
449.8,0.6402,0.2619,0.2067,0.5012,34.1,15.8,9.27,0.34,992.1,109.89,12.85
461.2,0.8297,0.5458,0.4773,0.849,24.2,10.0,8.63,2.23,561.1,26.79,12.85
478.7,0.8648,0.3286,0.462,0.7417,28.3,13.3,6.7,1.87,781.3,31.11,12.85
265.2,0.7782,0.366,0.6861,0.7551,27.7,9.0,8.55,1.51,416.7,30.65,12.62
323.0,0.9073,0.345,0.7392,1.0408,31.6,9.4,6.58,0.73,633.9,35.48,12.85
417.1,0.8569,0.6328,0.6539,0.9434,25.5,11.6,5.75,3.6,563.1,14.53,12.85
401.0,0.7123,0.2588,0.337,0.6371,31.0,9.9,5.15,5.24,760.4,8.16,12.85
260.0,0.8805,0.3575,0.5075,0.8903,34.3,8.5,6.74,0.29,579.4,44.56,12.21
432.1,0.6036,0.238,0.2725,0.4565,27.9,9.4,9.07,0.38,685.1,61.6,12.85
278.4,0.9088,0.4348,0.3823,0.9962,34.8,7.3,6.08,1.12,633.4,21.0,12.81
278.2,0.8588,0.615,0.5821,0.9338,35.9,13.3,5.93,0.14,665.0,69.17,12.85
359.6,0.6679,0.486,0.5568,0.5507,23.5,11.4,9.36,0.86,413.0,57.53,12.85
374.2,0.807,0.3391,0.4582,0.7649,25.3,7.8,5.11,1.31,496.2,17.39,12.85
370.8,0.8931,0.5214,0.4224,1.0046,35.3,8.5,8.54,1.11,864.2,34.61,12.85
243.8,0.8377,0.359,0.4609,0.9045,35.4,7.9,6.45,0.6,570.9,31.87,11.64
448.1,0.7986,0.3542,0.6217,0.7127,23.4,12.5,5.17,1.17,509.4,29.77,12.85
289.1,0.697,0.5368,0.4261,0.6314,22.2,7.8,9.13,4.78,295.1,12.39,12.8
253.7,0.7785,0.2294,0.3711,0.6745,24.3,13.8,5.63,0.35,310.9,57.66,11.74
451.1,0.6236,0.3523,0.215,0.4804,35.9,7.2,7.48,1.6,1080.1,20.71,12.85
468.5,0.734,0.4762,0.7048,0.7313,24.5,9.2,6.23,0.07,586.5,54.03,12.85
444.2,0.8174,0.4071,0.5373,0.8578,29.0,15.0,5.29,0.1,756.6,72.06,12.85
430.5,0.7123,0.3373,0.4142,0.6799,33.9,13.5,5.22,1.2,941.8,31.93,12.85
390.4,0.7341,0.1497,0.3924,0.5882,22.3,7.7,5.52,0.17,401.5,36.24,12.85
363.2,0.7124,0.4182,0.5595,0.6901,30.5,14.4,5.32,0.03,670.6,74.06,12.85
242.6,0.8714,0.3186,0.6581,0.8695,25.9,11.4,8.42,0.28,336.7,75.13,12.0
326.2,0.6997,0.2103,0.5392,0.6042,34.1,14.6,7.19,1.25,720.0,46.73,12.85
316.9,0.7763,0.4774,0.5639,0.7434,26.0,12.4,6.54,1.82,442.7,28.76,12.85
287.5,0.7388,0.4839,0.1983,0.6032,31.6,13.1,6.88,0.34,564.0,67.5,12.85
408.1,0.7687,0.5297,0.6188,0.7658,31.4,15.9,9.18,1.66,793.3,55.12,12.85
348.9,0.7322,0.5145,0.5172,0.6847,25.1,9.1,9.1,0.3,457.1,63.52,12.85
241.1,0.8774,0.2447,0.3303,0.8068,22.5,12.6,8.22,1.43,252.8,42.75,11.78
277.2,0.8237,0.2547,0.5573,0.7327,27.7,11.1,8.98,0.8,436.1,55.71,12.85
397.6,0.6629,0.267,0.4038,0.5353,26.0,7.4,6.44,1.59,558.6,18.28,12.85
239.8,0.6471,0.4653,0.258,0.497,33.3,7.1,6.71,7.96,511.4,5.34,10.72
441.3,0.6764,0.3438,0.3781,0.6087,33.2,8.1,7.76,4.17,935.8,12.13,12.85
348.7,0.7515,0.5275,0.51,0.7501,28.4,12.8,7.81,0.01,571.9,99.61,12.85
345.0,0.5569,0.1786,0.2693,0.4037,30.5,12.1,7.17,3.25,637.9,20.41,12.52
374.0,0.6347,0.2297,0.5381,0.483,30.5,12.0,6.8,0.1,690.4,73.88,12.85
434.4,0.8271,0.4663,0.3499,0.828,33.6,7.3,9.44,4.59,937.5,12.31,12.85
310.4,0.8913,0.5904,0.6889,0.9967,28.0,11.2,8.7,0.5,495.1,65.21,12.85
396.3,0.6735,0.5056,0.3372,0.5698,25.9,15.3,6.96,0.72,549.1,61.9,12.85
367.1,0.7117,0.2457,0.547,0.6205,25.7,10.6,8.27,0.14,503.3,76.49,12.85
289.4,0.8932,0.2919,0.3596,0.948,29.5,12.6,6.21,0.18,506.7,66.55,12.85
448.4,0.7765,0.2784,0.3405,0.6902,28.3,14.0,5.45,1.95,730.4,25.94,12.85
427.3,0.558,0.4114,0.2402,0.4059,28.2,14.1,6.59,4.33,690.6,17.36,12.85
391.2,0.7951,0.4809,0.641,0.8054,23.3,11.7,6.81,1.42,441.1,32.93,12.85
441.2,0.7996,0.3533,0.5329,0.7936,32.1,14.7,5.07,1.89,885.0,25.87,12.85
445.5,0.7889,0.327,0.4592,0.7687,25.0,10.5,8.67,2.15,578.8,28.92,12.85
404.2,0.8622,0.5832,0.444,0.9241,24.8,15.0,6.62,0.46,515.6,68.09,12.85
437.6,0.8193,0.6185,0.6809,0.8353,27.8,9.2,7.61,0.07,690.5,65.21,12.85
401.3,0.7636,0.235,0.2349,0.6586,25.2,9.5,5.33,0.0,529.3,50.64,12.85
396.8,0.8756,0.4056,0.3061,0.8533,30.2,7.5,5.79,0.65,721.2,26.27,12.85
380.8,0.6352,0.3771,0.4849,0.4962,27.2,14.2,9.0,0.41,578.9,90.13,12.85
415.7,0.7369,0.4897,0.2548,0.6095,28.3,10.8,7.74,0.1,677.0,75.9,12.85
261.2,0.7192,0.4232,0.5153,0.6792,29.5,9.1,9.28,0.3,457.7,64.82,12.72
449.0,0.736,0.3726,0.5691,0.728,24.8,9.1,9.49,0.2,577.0,71.92,12.85
446.7,0.8751,0.3667,0.638,0.9932,24.2,15.1,6.67,3.7,544.1,21.48,12.85
227.6,0.7485,0.404,0.4829,0.7154,34.3,14.5,6.34,0.23,508.1,75.02,11.45
434.7,0.7299,0.2949,0.3075,0.6126,28.1,12.0,8.86,1.16,698.7,49.23,12.85
253.5,0.6001,0.447,0.4115,0.4572,27.8,12.5,9.49,1.35,399.8,50.71,12.62
307.1,0.8653,0.4498,0.5038,0.9445,22.5,11.3,7.83,1.18,322.4,40.56,12.85
413.3,0.7376,0.4545,0.4305,0.6918,29.0,10.5,8.58,0.16,701.5,78.07,12.85
261.8,0.7584,0.3886,0.4358,0.7285,29.8,15.2,8.52,0.58,464.9,82.37,12.85
432.7,0.845,0.4946,0.7184,0.9004,29.8,8.1,6.6,0.08,771.2,49.73,12.85
436.4,0.8771,0.5308,0.4076,0.9436,31.9,10.8,7.58,0.76,868.3,46.51,12.85
351.9,0.7729,0.6075,0.5663,0.7841,24.5,10.1,8.75,0.31,439.4,67.28,12.85
221.7,0.6262,0.3267,0.467,0.4757,25.5,11.5,8.1,1.24,299.9,41.56,10.96
294.6,0.8378,0.5925,0.6337,0.8808,33.4,11.1,5.1,1.77,629.0,20.45,12.85
380.4,0.7759,0.5802,0.5604,0.7915,35.3,11.7,6.52,1.14,884.8,35.54,12.85
475.1,0.7682,0.1801,0.2865,0.6818,23.9,8.3,5.65,0.85,565.5,25.17,12.85
384.3,0.7378,0.4465,0.5607,0.7013,29.0,11.6,6.05,0.73,652.0,40.5,12.85
287.5,0.8282,0.3309,0.3422,0.7713,25.0,9.2,9.07,2.76,373.8,22.13,12.85
384.8,0.7395,0.3873,0.7207,0.7457,22.8,8.7,5.17,0.37,417.2,32.62,12.85
360.4,0.761,0.0823,0.3567,0.6148,26.6,7.6,5.99,1.99,524.6,15.2,12.85
422.8,0.8105,0.3869,0.338,0.8026,24.0,13.9,6.39,2.13,507.8,28.36,12.85
247.8,0.8572,0.1891,0.2866,0.7722,31.9,10.8,7.78,0.82,494.1,46.47,11.71
417.9,0.8838,0.5018,0.6409,0.9582,29.5,12.6,7.4,0.53,730.1,61.19,12.85
360.7,0.7159,0.3722,0.3948,0.5943,24.0,13.5,5.98,0.95,433.4,41.48,12.85
470.4,0.7984,0.3533,0.5335,0.7106,22.1,13.1,5.74,0.15,476.5,65.63,12.85
308.9,0.6898,0.3365,0.5181,0.6142,33.3,11.2,6.07,0.07,658.4,63.65,12.85
384.5,0.9166,0.4309,0.4755,1.0709,24.5,10.5,7.26,0.18,479.3,64.7,12.85
462.3,0.7617,0.3799,0.3019,0.6575,30.5,10.4,6.22,0.31,854.7,49.27,12.85
246.7,0.7637,0.4367,0.5114,0.6448,26.7,12.8,9.26,1.05,363.0,57.6,12.62
463.7,0.909,0.4131,0.4012,1.0184,30.2,11.5,7.09,2.84,843.7,21.15,12.85
398.9,0.8663,0.5321,0.4494,0.877,26.4,14.6,5.26,0.4,575.1,54.94,12.85
237.6,0.829,0.4604,0.6068,0.8942,23.2,14.9,8.28,4.1,266.6,24.13,11.67
298.3,0.7171,0.2198,0.385,0.5899,25.1,8.5,6.48,4.65,391.3,9.79,11.87
404.1,0.8083,0.3667,0.4782,0.8114,24.6,8.2,7.94,4.79,510.5,11.29,12.85
237.5,0.7218,0.2312,0.3887,0.6124,28.0,12.7,6.26,2.73,379.8,21.29,11.03
371.4,0.6896,0.1672,0.395,0.5605,31.2,9.7,7.57,0.68,713.6,43.79,12.85
309.9,0.9078,0.4377,0.5216,0.9975,25.7,7.2,8.47,0.11,424.4,54.56,12.85
381.4,0.7888,0.3449,0.6359,0.7709,22.2,15.0,9.18,1.26,387.9,60.84,12.85
231.9,0.7011,0.4161,0.4334,0.663,29.3,9.0,6.18,1.23,400.4,25.07,11.2
446.6,0.7377,0.4614,0.4186,0.6467,30.5,15.4,6.51,2.85,825.3,26.0,12.85
473.1,0.7191,0.5642,0.6304,0.646,35.5,13.5,7.09,8.28,1110.9,10.28,12.85
471.9,0.8064,0.4474,0.3631,0.7606,30.3,13.9,9.17,1.06,861.4,61.6,12.85
414.9,0.7639,0.5146,0.4442,0.7892,28.6,8.8,9.06,0.64,688.6,48.81,12.85
253.8,0.6691,0.295,0.2688,0.5594,30.0,9.1,5.4,0.31,457.6,37.62,11.43
417.1,0.7348,0.2225,0.4865,0.6402,35.0,11.7,5.59,0.01,959.0,64.93,12.85
226.4,0.6329,0.4694,0.6096,0.5259,33.6,8.5,7.23,1.07,488.9,29.9,11.1
225.8,0.8707,0.5468,0.4916,0.8999,26.5,9.7,5.48,1.22,327.8,24.1,11.46
304.1,0.8787,0.1752,0.5988,0.829,25.3,9.9,6.56,2.61,405.2,17.94,12.85
347.0,0.7577,0.6152,0.4305,0.77,25.7,8.4,5.67,1.05,474.7,23.29,12.85
420.3,0.6553,0.3348,0.5658,0.5395,29.1,8.8,7.86,3.72,717.1,14.72,12.85
397.7,0.8918,0.4552,0.6515,1.0141,32.4,14.1,9.27,1.48,811.9,52.63,12.85
335.9,0.78,0.2562,0.4127,0.6548,29.0,8.5,9.49,2.75,572.6,21.5,12.85
291.1,0.9045,0.5804,0.5619,0.9844,22.9,7.3,6.69,0.24,318.8,39.11,12.85
479.3,0.8542,0.6327,0.4696,0.9412,32.1,12.7,7.7,2.9,964.7,24.99,12.85
330.8,0.6435,0.457,0.4118,0.5116,33.3,15.8,8.85,1.69,704.1,52.01,12.85
337.4,0.8121,0.469,0.6927,0.8721,26.1,10.0,5.53,0.28,474.1,43.11,12.85
262.5,0.8021,0.3666,0.569,0.7642,31.3,8.1,8.1,0.32,506.6,49.69,12.52
426.7,0.8403,0.5759,0.5673,0.9211,28.0,12.1,6.84,3.92,681.5,16.88,12.85
400.4,0.9097,0.393,0.6621,0.9995,34.4,15.2,5.93,0.05,898.7,85.64,12.85
277.4,0.7974,0.2337,0.3891,0.7247,33.8,14.1,6.81,0.93,605.7,49.58,12.67
241.4,0.6817,0.4928,0.3722,0.5571,29.4,12.6,5.34,0.56,419.0,43.04,11.74
396.9,0.6228,0.3396,0.3515,0.508,31.7,9.8,8.13,1.64,781.2,30.28,12.85
390.2,0.6057,0.2008,0.2014,0.4609,34.4,11.9,6.14,2.75,872.7,19.46,12.85
291.0,0.8668,0.384,0.2291,0.7785,28.9,7.8,6.4,0.67,493.0,29.97,12.85
467.2,0.595,0.3472,0.2031,0.452,26.4,13.1,5.54,0.84,672.1,39.62,12.85
259.3,0.6901,0.3354,0.5726,0.6045,32.6,13.5,8.89,6.02,532.8,17.13,11.8
332.4,0.7426,0.3461,0.6861,0.7301,25.1,15.7,7.22,2.3,434.8,34.34,12.85
465.3,0.7264,0.1806,0.4739,0.5997,27.4,9.3,7.57,3.41,718.5,16.04,12.85
329.1,0.7426,0.2513,0.2299,0.6163,34.1,7.2,7.56,0.87,728.0,29.04,12.85
386.0,0.8322,0.3573,0.3597,0.8508,32.1,11.9,6.85,0.4,777.5,58.25,12.85
323.4,0.8578,0.3556,0.2661,0.7821,27.7,13.4,5.87,0.8,506.2,43.64,12.85
291.3,0.7915,0.2189,0.5613,0.6672,25.0,14.1,8.35,1.89,378.9,40.81,12.85
475.8,0.7956,0.3067,0.2259,0.6901,27.0,8.7,5.57,0.17,713.0,41.5,12.85
326.4,0.8154,0.5874,0.5932,0.8711,26.0,9.4,5.47,0.47,456.3,34.73,12.85
452.5,0.7521,0.4062,0.7419,0.7486,24.5,11.6,8.2,0.07,564.0,88.82,12.85
279.8,0.7565,0.3345,0.4709,0.6797,32.4,10.0,5.94,0.85,571.0,32.04,12.5
275.4,0.8941,0.4791,0.7043,0.9643,25.5,14.7,6.38,2.64,372.6,25.88,12.85
228.1,0.67,0.2779,0.476,0.5942,28.4,11.3,7.14,0.04,373.1,77.5,11.43
389.4,0.6945,0.6102,0.5832,0.6443,27.4,14.2,7.02,1.69,599.8,37.09,12.85
315.8,0.7278,0.4997,0.5329,0.6926,35.7,12.2,8.19,4.04,750.0,19.85,12.85
444.7,0.6775,0.587,0.4716,0.6152,27.5,14.0,7.81,0.41,688.2,77.51,12.85
343.0,0.7238,0.2383,0.2861,0.621,23.1,10.0,7.9,1.77,381.4,28.46,12.85
471.7,0.5601,0.175,0.2806,0.4094,23.3,14.5,8.21,5.54,531.1,18.19,12.85
268.2,0.8765,0.4424,0.4993,0.8827,30.3,9.5,6.32,4.92,490.1,10.11,12.0
445.8,0.8376,0.428,0.4591,0.9067,30.4,11.9,6.45,0.4,820.0,54.83,12.85
421.9,0.8452,0.4467,0.3614,0.8573,27.9,8.9,6.97,0.16,669.3,53.71,12.85
420.4,0.8711,0.393,0.6959,0.9596,28.0,11.3,6.38,0.24,674.6,58.03,12.85
439.6,0.8919,0.5124,0.5671,1.034,22.8,9.9,9.43,1.82,472.8,33.04,12.85
417.9,0.6833,0.3259,0.4891,0.5546,29.2,9.4,8.66,1.94,720.1,27.69,12.85
382.8,0.7298,0.3117,0.7088,0.6968,29.1,15.7,5.74,1.68,653.3,33.61,12.85
254.1,0.7715,0.5212,0.4626,0.7575,24.1,8.4,5.03,0.61,307.3,26.27,12.03
228.5,0.89,0.6203,0.4632,1.0276,23.5,14.1,5.19,0.28,261.7,57.18,12.16
459.4,0.7571,0.4724,0.6978,0.778,23.7,15.9,6.1,1.3,538.9,41.97,12.85
380.3,0.7602,0.3012,0.4185,0.7419,23.4,7.2,5.51,0.99,434.1,19.88,12.85
427.1,0.764,0.3653,0.2839,0.6672,30.5,13.3,7.4,1.96,791.7,33.26,12.85
345.2,0.7645,0.6142,0.4121,0.7653,24.8,9.3,8.86,0.87,440.2,43.88,12.85
250.5,0.7825,0.3351,0.4816,0.6586,25.5,7.4,8.32,0.62,338.7,37.8,11.92
252.5,0.8337,0.4566,0.4114,0.8797,24.4,10.6,5.97,0.52,313.9,41.71,12.18
398.2,0.7291,0.5951,0.6281,0.7235,35.4,15.4,6.8,0.36,932.3,77.25,12.85
331.9,0.8097,0.3094,0.4346,0.7605,34.0,7.1,7.29,0.46,729.0,35.38,12.85
272.1,0.7914,0.2795,0.6987,0.7814,25.2,12.3,8.65,0.15,360.0,92.45,12.85
347.8,0.6667,0.3922,0.67,0.5761,26.6,11.5,8.78,0.64,507.3,61.65,12.85
236.7,0.7103,0.4292,0.3877,0.6328,24.9,14.9,9.09,0.06,306.2,127.98,12.76
371.3,0.8692,0.377,0.4584,0.8315,28.9,7.8,7.29,0.31,627.0,43.19,12.85
289.9,0.8781,0.5879,0.6302,0.9585,22.3,13.1,8.12,2.06,297.9,34.87,12.85
427.4,0.919,0.3803,0.681,1.081,31.4,13.1,5.5,0.59,829.1,45.4,12.85
300.7,0.7873,0.5158,0.5142,0.8237,29.3,13.0,7.54,1.66,520.9,37.0,12.85
338.4,0.7355,0.3394,0.6434,0.6173,34.6,15.5,6.12,1.89,764.0,32.75,12.85
223.0,0.8875,0.4293,0.46,1.0009,24.3,14.4,6.94,1.31,274.3,43.39,11.63
238.8,0.6998,0.4681,0.7006,0.6591,33.3,7.4,7.85,4.78,507.7,10.02,10.94
322.0,0.7256,0.2719,0.5587,0.6208,33.1,11.2,6.16,0.03,679.1,67.02,12.85
344.8,0.7822,0.446,0.41,0.6481,23.8,10.6,5.23,2.01,406.2,18.39,12.85
376.0,0.7361,0.2245,0.4297,0.6367,27.6,9.8,5.05,4.78,585.8,8.54,12.85
295.8,0.775,0.3605,0.6158,0.7986,24.4,11.1,5.1,2.97,366.3,14.2,12.85
400.7,0.888,0.3793,0.5822,0.9476,25.6,10.5,5.04,0.28,543.6,41.3,12.85
443.6,0.8452,0.3136,0.3805,0.889,25.7,10.9,5.5,0.59,607.1,37.56,12.85
422.8,0.6537,0.4621,0.3643,0.5363,29.8,15.8,6.08,0.28,752.0,74.86,12.85
230.3,0.8026,0.4528,0.7232,0.8152,27.8,7.8,6.0,1.38,362.9,19.65,11.32
344.9,0.6761,0.2051,0.3756,0.5215,35.3,15.3,9.44,1.87,802.6,50.36,12.85
247.3,0.7703,0.3322,0.3179,0.7027,23.8,11.3,6.38,0.57,291.0,45.93,11.79
282.9,0.8961,0.4579,0.5888,0.9609,35.6,12.6,5.57,1.16,668.6,32.5,12.85
476.5,0.8189,0.3492,0.5828,0.7148,25.2,14.5,7.46,1.76,630.4,39.07,12.85
257.0,0.8151,0.5938,0.4644,0.8542,32.8,10.2,8.86,0.82,535.2,49.86,12.85
349.7,0.8161,0.3573,0.3711,0.7345,26.7,10.9,8.05,2.89,515.7,22.53,12.85
380.7,0.8959,0.5498,0.4918,0.9669,24.0,10.7,6.33,2.21,457.0,21.05,12.85
402.6,0.6729,0.2921,0.6607,0.5804,34.0,10.4,7.53,0.1,886.2,70.96,12.85
365.5,0.6745,0.5208,0.6522,0.6073,26.3,15.3,8.22,1.46,523.6,51.29,12.85
222.5,0.6238,0.4603,0.3218,0.4814,31.2,14.5,8.28,0.4,427.8,85.34,11.52
304.9,0.5833,0.2183,0.4829,0.428,29.9,8.0,8.0,1.22,546.7,28.72,12.73
354.6,0.8655,0.455,0.563,0.9638,28.6,8.0,8.92,4.72,588.8,12.44,12.85
242.8,0.6187,0.2076,0.4058,0.4991,28.9,10.9,8.92,3.17,411.4,23.21,10.79
311.2,0.8701,0.4426,0.6285,0.955,32.3,7.9,7.61,0.78,630.1,33.75,12.85
228.6,0.7328,0.5477,0.4426,0.7396,23.2,12.6,6.93,0.52,256.7,57.47,11.8
240.4,0.5972,0.2083,0.2768,0.4686,31.4,8.3,7.89,0.4,465.3,46.7,10.86
323.2,0.6795,0.3126,0.3368,0.5673,34.5,11.7,8.68,1.14,728.5,47.46,12.85
254.5,0.6847,0.5842,0.6907,0.629,22.8,7.1,5.03,0.18,275.1,30.04,12.4
367.6,0.8016,0.4742,0.7178,0.8526,24.0,9.8,9.46,1.2,439.9,42.46,12.85
399.3,0.8621,0.3697,0.5679,0.9582,32.0,13.1,5.82,0.0,799.8,76.1,12.85
428.2,0.7851,0.4306,0.6268,0.7486,28.1,11.4,7.12,0.59,690.3,50.92,12.85
272.0,0.781,0.5284,0.3929,0.7915,27.6,15.8,8.92,0.37,425.7,102.76,12.85
263.5,0.8489,0.4293,0.5452,0.7515,23.9,14.9,6.01,5.32,314.1,14.14,12.07
247.2,0.7923,0.6091,0.5796,0.8376,29.1,10.2,7.15,1.95,422.6,24.79,12.56
385.5,0.7235,0.5143,0.6203,0.7209,23.8,7.4,5.6,0.65,453.8,25.2,12.85
403.7,0.8132,0.259,0.3348,0.7122,28.7,14.6,6.78,0.15,673.0,86.4,12.85
228.2,0.6656,0.5048,0.601,0.5564,32.7,15.2,5.8,1.09,472.2,42.14,11.51
463.4,0.5914,0.1257,0.4009,0.4478,25.6,14.4,6.64,0.36,631.0,70.19,12.85
233.5,0.6232,0.2438,0.5233,0.5043,28.7,8.2,6.68,1.15,390.7,25.29,10.65
360.7,0.7097,0.4389,0.4237,0.6828,35.9,16.0,9.47,2.71,861.7,40.83,12.85
404.4,0.7475,0.2555,0.6624,0.6722,31.6,9.3,9.48,1.43,793.1,36.3,12.85
446.5,0.5702,0.4437,0.2076,0.4256,33.8,13.5,5.52,1.51,972.3,29.75,12.85
405.7,0.6823,0.3586,0.322,0.5828,27.8,15.2,8.27,1.17,641.3,57.85,12.85
428.4,0.8869,0.4585,0.6467,1.0214,32.8,9.1,5.23,3.93,889.0,9.68,12.85
308.3,0.7896,0.3254,0.4128,0.7786,22.6,15.2,5.14,4.03,325.7,15.49,12.74
431.9,0.7044,0.2804,0.6741,0.6217,23.7,9.8,5.47,1.08,506.2,25.77,12.85
240.8,0.7953,0.381,0.2194,0.6897,24.8,15.8,9.34,0.55,309.3,95.34,12.52
452.7,0.7895,0.3757,0.568,0.8339,27.6,9.5,9.23,0.92,707.4,45.76,12.85
362.4,0.7684,0.5943,0.6211,0.7748,33.8,15.6,5.87,0.31,791.4,69.86,12.85
432.5,0.8356,0.2107,0.4858,0.7738,26.8,7.5,5.73,1.52,642.2,17.02,12.85
337.6,0.68,0.1045,0.5787,0.5338,31.2,13.4,6.08,1.04,647.0,39.9,12.85
387.3,0.617,0.3873,0.1699,0.4666,31.9,11.8,7.32,0.16,772.0,74.17,12.85
356.9,0.7103,0.2006,0.6078,0.5769,30.2,11.3,7.56,0.33,649.7,64.25,12.85
410.2,0.902,0.5848,0.4463,0.9602,27.0,9.0,6.0,0.98,615.4,27.3,12.85
241.2,0.9185,0.5166,0.5872,1.0781,30.1,13.4,8.4,3.28,436.1,26.23,12.01
235.7,0.8046,0.3876,0.3289,0.7769,26.8,8.7,6.39,1.25,348.6,24.73,11.3
284.2,0.7195,0.4462,0.6465,0.7008,23.2,12.0,9.15,1.72,317.6,40.34,12.85
261.5,0.8332,0.245,0.4586,0.8103,35.9,9.3,7.96,0.62,624.9,45.54,12.28
446.7,0.763,0.3899,0.5347,0.7497,23.8,15.6,6.96,1.27,526.2,47.84,12.85
277.0,0.8584,0.4542,0.4634,0.9151,23.0,7.3,8.55,0.89,305.1,32.86,12.85
473.7,0.7732,0.1927,0.6045,0.6634,34.3,8.8,8.68,1.61,1056.4,29.21,12.85
307.6,0.6639,0.215,0.5828,0.5633,26.2,9.2,6.31,0.08,437.6,53.72,12.85
267.4,0.734,0.6028,0.6268,0.6953,31.1,10.7,6.53,1.02,510.8,34.67,12.85
425.3,0.8334,0.1014,0.2634,0.7118,26.6,9.1,9.21,0.53,621.2,54.88,12.85
391.3,0.7695,0.5179,0.5851,0.6989,27.5,11.4,5.74,0.59,605.7,41.19,12.85
349.5,0.8947,0.3048,0.4645,0.9349,25.7,14.9,5.19,4.86,477.8,13.15,12.85
364.4,0.8217,0.5683,0.6792,0.8942,26.8,13.4,7.04,0.3,539.4,72.5,12.85
407.0,0.7266,0.5248,0.3504,0.6604,27.7,12.2,8.61,0.56,641.0,67.44,12.85
279.4,0.888,0.4847,0.4078,0.9894,32.1,7.8,8.47,1.07,561.2,31.93,12.85
479.0,0.8156,0.3282,0.4603,0.78,29.2,13.2,9.14,2.98,822.1,30.4,12.85
473.4,0.8232,0.5001,0.5985,0.864,35.2,8.5,7.4,0.81,1098.9,34.77,12.85
389.1,0.6873,0.5817,0.6112,0.6242,22.6,14.1,5.45,2.04,411.9,25.21,12.85
271.9,0.7122,0.4493,0.7319,0.6947,29.0,9.3,7.65,2.91,463.4,18.09,12.83
396.9,0.8822,0.244,0.5593,0.8801,30.2,10.8,8.5,0.56,721.5,58.74,12.85
238.8,0.7226,0.4592,0.4519,0.6742,34.9,10.2,5.42,0.75,546.4,31.48,11.48
228.0,0.8144,0.525,0.5002,0.8186,22.7,14.7,5.78,0.66,243.7,51.22,11.83
