crop_age_days,sat_ndvi,sat_ndre,sat_ndwi,sat_evi,sat_temp_celsius,sat_diurnal_temp_range,sat_solar_radiation_kwh_m2,sat_precipitation_mm,gdd,hydro_thermal_index,factory_sugar_recovery_pct
297.0,0.861,0.5481,0.5752,0.8331,27.1,10.1,7.09,3.59,448.8,15.57,12.85
280.7,0.8327,0.3965,0.6554,0.8955,28.1,8.0,8.1,0.36,450.7,47.4,12.85
230.9,0.7969,0.4125,0.487,0.8068,30.7,7.6,8.98,0.34,432.4,50.97,11.41
224.6,0.6641,0.205,0.2458,0.5245,23.0,12.3,5.93,0.3,248.1,56.1,10.57
476.8,0.6489,0.2616,0.4954,0.5516,29.1,11.7,9.13,0.02,813.0,104.51,12.85
331.2,0.7883,0.3915,0.6481,0.8176,24.6,13.7,8.67,2.22,415.9,36.87,12.85
319.9,0.6225,0.098,0.2074,0.4705,30.0,11.6,9.4,3.12,577.0,26.45,12.49
396.7,0.8139,0.4824,0.518,0.8743,30.9,10.8,8.96,1.43,750.7,39.86,12.85
276.7,0.7597,0.4405,0.5416,0.7401,29.8,10.6,6.26,0.31,492.4,50.46,12.65
467.0,0.8893,0.4588,0.5173,0.9495,32.3,7.2,5.48,0.5,949.7,26.36,12.85
424.4,0.8068,0.4648,0.5568,0.7305,26.7,10.0,5.51,0.97,623.9,28.01,12.85
243.2,0.7723,0.2961,0.3674,0.6792,32.7,15.8,6.31,4.63,503.8,17.69,11.15
328.6,0.8192,0.5607,0.619,0.881,28.1,14.9,7.76,0.43,527.6,80.9,12.85
448.6,0.8733,0.2029,0.2555,0.8344,28.8,10.0,8.62,1.97,752.6,28.89,12.85
465.6,0.8807,0.4315,0.548,0.9662,31.1,12.3,9.05,0.87,888.1,59.51,12.85
341.5,0.8146,0.3337,0.4633,0.77,22.3,14.6,7.81,0.53,350.3,74.61,12.85
379.5,0.5852,0.3401,0.3559,0.4469,31.2,11.0,5.03,0.91,726.9,28.82,12.85
263.4,0.7419,0.4314,0.1752,0.5878,30.7,7.2,5.84,0.11,491.6,37.64,12.6
477.7,0.7789,0.5813,0.3883,0.7469,26.3,7.7,5.45,2.4,684.9,12.28,12.85
280.2,0.8792,0.5192,0.5917,1.0042,23.2,11.6,6.63,0.42,313.9,54.24,12.85
465.1,0.7233,0.5204,0.3693,0.6386,23.3,15.7,7.26,1.94,524.3,38.83,12.85
388.9,0.8095,0.3185,0.4146,0.7545,34.9,13.2,5.2,0.11,891.6,62.18,12.85
378.0,0.8291,0.2294,0.4478,0.78,31.6,7.6,6.57,4.65,742.8,8.87,12.85
353.3,0.7677,0.2813,0.6157,0.7261,23.8,8.7,5.81,0.32,416.2,38.24,12.85
280.0,0.8957,0.3258,0.4838,0.911,27.0,13.9,7.91,3.22,419.8,26.17,12.63
265.9,0.9169,0.5729,0.6519,1.0635,30.3,14.6,7.09,2.49,486.5,29.63,12.85
277.3,0.8413,0.2827,0.3419,0.8367,33.7,12.6,7.23,5.16,601.7,14.75,12.02
268.5,0.891,0.2768,0.5513,0.9211,22.6,12.8,6.92,0.97,284.9,44.88,12.61
422.7,0.8373,0.4063,0.2138,0.7368,25.3,7.3,9.3,1.95,562.7,22.88,12.85
311.0,0.8496,0.4287,0.5653,0.9456,34.5,14.5,5.97,0.69,698.5,50.89,12.85
235.0,0.6533,0.4033,0.3659,0.5348,22.1,14.1,7.32,0.31,238.1,79.07,11.6
472.0,0.6787,0.1564,0.3423,0.5329,24.8,9.3,8.31,0.88,605.0,41.3,12.85
449.8,0.785,0.288,0.6679,0.7769,35.4,13.4,7.51,0.27,1053.7,78.95,12.85
461.2,0.8303,0.5918,0.5529,0.8379,30.6,8.9,9.18,6.03,857.3,11.67,12.85
478.7,0.6545,0.2467,0.6397,0.5593,25.7,7.4,6.7,0.15,654.0,42.84,12.85
265.2,0.7857,0.3323,0.4184,0.7338,22.9,8.8,7.09,1.33,290.1,26.74,12.22
323.0,0.8938,0.3238,0.5617,0.9941,22.4,8.6,5.4,1.48,335.8,18.76,12.85
417.1,0.6912,0.3169,0.294,0.5693,25.4,10.0,7.74,1.16,560.1,36.0,12.85
401.0,0.8893,0.3652,0.6533,0.993,34.3,10.8,6.3,1.63,895.8,25.8,12.85
260.0,0.8225,0.5884,0.6502,0.8355,27.8,11.6,5.72,0.19,411.4,55.88,12.85
432.1,0.7568,0.4316,0.502,0.6923,32.1,11.3,7.45,1.21,867.9,37.98,12.85
278.4,0.6751,0.5484,0.3252,0.5904,34.9,9.4,7.4,0.51,636.2,46.28,12.85
278.2,0.7362,0.1734,0.3385,0.6347,27.7,7.3,5.34,4.22,437.1,7.43,10.85
359.6,0.7536,0.3582,0.566,0.7413,24.7,12.4,8.14,2.15,455.9,32.13,12.85
374.2,0.6584,0.2878,0.4803,0.5765,29.2,10.6,7.81,5.39,645.0,12.9,12.85
370.8,0.849,0.2056,0.6286,0.8038,34.7,9.7,5.85,0.06,842.3,53.6,12.85
243.8,0.835,0.5693,0.3442,0.8459,33.3,14.8,7.11,0.5,518.3,70.03,12.75
448.1,0.839,0.5344,0.5248,0.9272,22.9,13.7,8.24,0.33,489.4,85.27,12.85
289.1,0.7809,0.5417,0.5572,0.7294,31.7,14.7,7.38,0.02,569.3,106.87,12.85
253.7,0.8302,0.5797,0.5377,0.898,30.0,11.5,6.78,0.42,456.8,54.84,12.82
451.1,0.6468,0.4533,0.6206,0.5409,34.7,8.2,6.45,1.7,1024.1,19.51,12.85
468.5,0.6328,0.2645,0.1769,0.4821,23.7,13.3,7.75,0.39,548.8,73.71,12.85
444.2,0.6954,0.3966,0.5549,0.5756,29.5,8.9,9.23,1.07,776.2,39.52,12.85
430.5,0.8086,0.5251,0.4083,0.7667,34.3,11.0,8.02,3.28,960.5,20.56,12.85
390.4,0.6415,0.4443,0.5236,0.5172,27.7,7.6,5.34,1.78,614.4,14.59,12.85
363.2,0.5506,0.3807,0.2433,0.3955,28.7,14.4,7.07,0.75,608.3,58.22,12.85
242.6,0.7478,0.3528,0.4765,0.754,23.0,8.1,9.01,0.7,266.5,43.13,11.84
326.2,0.9169,0.3946,0.4953,1.0551,25.9,15.1,5.43,0.91,453.2,42.91,12.85
316.9,0.7664,0.3152,0.495,0.7599,26.5,14.8,9.45,0.29,460.9,108.07,12.85
287.5,0.8597,0.3169,0.2445,0.776,35.2,11.2,9.27,1.51,668.0,41.34,12.85
408.1,0.7852,0.365,0.5851,0.6654,26.0,13.7,5.35,0.68,569.6,43.66,12.85
348.9,0.8459,0.1555,0.4365,0.7267,28.5,12.6,9.2,2.87,574.1,29.9,12.85
241.1,0.7714,0.5044,0.6273,0.7651,31.4,14.2,6.63,2.12,467.6,30.26,12.25
277.2,0.7753,0.551,0.418,0.8013,24.3,10.9,8.8,1.41,340.2,39.68,12.85
397.6,0.8636,0.474,0.5117,0.8549,28.8,14.1,6.88,0.68,668.5,57.68,12.85
239.8,0.745,0.4303,0.2836,0.6167,32.3,11.2,6.98,0.35,487.7,57.6,11.82
441.3,0.7815,0.4843,0.4195,0.745,34.1,15.5,7.85,2.25,976.9,37.44,12.85
348.7,0.784,0.4051,0.5714,0.7164,30.8,11.4,8.49,1.0,654.5,48.28,12.85
345.0,0.857,0.302,0.5646,0.8301,31.4,11.2,5.15,0.38,668.1,41.62,12.85
374.0,0.8024,0.5833,0.5961,0.7974,23.8,14.1,7.67,0.33,440.2,81.37,12.85
434.4,0.7394,0.5446,0.5629,0.7149,35.2,14.4,5.84,0.27,1009.6,66.13,12.85
310.4,0.8468,0.1691,0.4984,0.7412,23.9,12.0,6.56,2.25,368.0,24.18,12.85
396.3,0.8345,0.3938,0.5975,0.7023,32.8,8.6,6.57,0.39,826.1,40.71,12.85
367.1,0.8471,0.5478,0.4611,0.9426,25.7,11.2,7.11,1.12,503.2,37.57,12.85
289.4,0.6151,0.1971,0.2431,0.4902,35.1,15.7,6.5,0.9,667.7,53.76,12.57
448.4,0.6457,0.3965,0.4267,0.495,32.1,13.8,5.48,1.3,900.4,32.85,12.85
427.3,0.6733,0.4738,0.4711,0.5479,32.6,14.3,5.66,3.15,878.3,19.51,12.85
391.2,0.7372,0.2524,0.6062,0.5894,25.1,7.3,5.15,3.03,511.2,9.31,12.85
441.2,0.7311,0.4369,0.3894,0.6527,28.2,11.2,7.12,0.9,714.8,41.99,12.85
445.5,0.9131,0.4432,0.4395,1.0374,30.6,12.8,9.3,0.02,830.8,116.45,12.85
404.2,0.7124,0.2514,0.6013,0.6199,32.8,14.5,5.52,0.83,839.9,43.56,12.85
437.6,0.6639,0.5158,0.6161,0.5746,23.5,7.4,9.26,1.4,501.3,28.74,12.85
401.3,0.764,0.4103,0.4231,0.7461,35.5,14.7,8.3,1.22,942.1,54.76,12.85
396.8,0.6836,0.3944,0.4428,0.6082,34.5,11.9,7.87,1.58,891.4,36.4,12.85
380.8,0.7611,0.5937,0.7311,0.7685,25.8,8.8,7.9,0.25,525.0,55.45,12.85
415.7,0.8902,0.438,0.5159,1.0045,33.5,9.9,8.72,1.56,894.5,33.57,12.85
261.2,0.5678,0.3268,0.4276,0.4126,29.3,9.5,5.48,0.3,450.8,40.13,11.5
449.0,0.8984,0.4617,0.5893,1.0017,28.5,11.8,7.27,2.08,739.3,27.78,12.85
446.7,0.7558,0.5425,0.377,0.6984,26.4,7.5,8.14,0.62,643.3,37.47,12.85
227.6,0.8915,0.5103,0.4799,1.0325,30.1,8.4,7.64,1.86,412.7,22.54,11.58
434.7,0.8965,0.4585,0.5193,0.9242,32.2,14.3,8.75,0.07,878.9,116.63,12.85
253.5,0.8328,0.4066,0.4406,0.9138,27.8,8.2,5.33,0.79,399.3,24.43,11.87
307.1,0.843,0.609,0.5711,0.8917,30.8,9.1,8.11,1.83,577.7,26.06,12.85
413.3,0.737,0.3514,0.3138,0.6341,31.8,11.1,7.4,0.39,818.0,59.19,12.85
261.8,0.7555,0.4177,0.4988,0.7113,32.0,11.7,6.71,2.38,522.4,23.13,12.71
432.7,0.9131,0.4339,0.4556,1.0802,22.7,13.9,6.53,1.49,464.1,36.32,12.85
436.4,0.8892,0.4511,0.4264,1.0007,34.0,11.0,7.79,1.33,961.6,36.91,12.85
351.9,0.6879,0.2099,0.574,0.5474,28.4,14.1,9.01,0.65,577.7,76.83,12.85
221.7,0.828,0.3588,0.3851,0.856,25.7,12.6,7.23,0.99,303.1,45.72,11.22
294.6,0.6898,0.2354,0.3255,0.5925,25.4,8.0,8.71,1.36,394.4,29.54,12.85
380.4,0.6388,0.3083,0.2182,0.4798,28.8,8.4,6.81,0.96,637.6,29.22,12.85
475.1,0.6722,0.355,0.5885,0.5793,34.4,10.9,5.46,1.8,1065.0,21.34,12.85
384.3,0.6786,0.2051,0.2976,0.5614,27.3,10.6,5.28,0.85,587.8,30.11,12.85
287.5,0.8181,0.3274,0.4355,0.8588,32.5,13.7,5.23,0.34,589.4,53.49,12.85
384.8,0.7024,0.2248,0.533,0.6067,23.4,12.2,6.71,0.36,437.0,60.28,12.85
360.4,0.8528,0.5092,0.4073,0.9236,28.7,10.5,6.52,0.01,600.6,67.8,12.85
422.8,0.7485,0.3584,0.5689,0.5926,35.9,8.5,8.23,0.54,1009.7,45.71,12.85
247.8,0.6681,0.3439,0.5924,0.5606,32.8,9.0,8.34,2.07,515.1,24.55,11.72
417.9,0.7469,0.2377,0.4002,0.645,24.9,12.2,5.23,2.37,541.0,18.89,12.85
360.7,0.6509,0.3194,0.3825,0.5297,29.0,10.8,6.0,0.34,614.0,48.39,12.85
470.4,0.6059,0.2643,0.2984,0.4575,25.3,11.6,6.23,4.79,624.2,12.52,12.85
308.9,0.6257,0.1888,0.6365,0.4953,27.7,8.5,7.46,1.05,486.0,31.13,12.63
384.5,0.6817,0.4557,0.3411,0.6118,32.9,13.0,5.65,3.73,804.4,15.48,12.85
462.3,0.759,0.2185,0.6434,0.6707,32.8,14.7,5.6,1.84,961.5,28.94,12.85
246.7,0.8059,0.4048,0.6188,0.7624,25.2,9.3,9.25,1.92,325.4,29.49,12.21
463.7,0.7317,0.4231,0.6761,0.651,34.9,11.4,8.62,0.13,1062.3,86.88,12.85
398.9,0.8353,0.4916,0.5361,0.8998,30.3,15.8,5.81,0.37,729.7,66.82,12.85
237.6,0.79,0.4065,0.429,0.8233,27.3,10.0,6.83,0.01,364.0,67.39,12.09
298.3,0.7192,0.5314,0.4212,0.6531,29.0,12.4,6.6,1.89,507.8,28.23,12.85
404.1,0.6973,0.4629,0.3218,0.5992,30.5,7.8,8.56,0.63,746.5,40.94,12.85
237.5,0.7457,0.1248,0.6198,0.6147,29.8,12.5,7.3,2.32,423.7,27.39,11.09
371.4,0.8844,0.5971,0.5576,1.0105,28.8,7.8,5.58,0.62,624.3,26.85,12.85
309.9,0.7193,0.2301,0.3738,0.5744,29.1,15.6,8.33,2.57,529.0,36.49,12.85
381.4,0.8434,0.3095,0.4324,0.7893,24.5,13.4,6.79,0.21,475.6,75.37,12.85
231.9,0.6416,0.3408,0.6301,0.5284,33.4,14.1,6.18,0.29,495.7,67.78,11.21
446.6,0.7867,0.2948,0.3675,0.7141,29.6,13.3,6.69,0.63,785.3,54.9,12.85
473.1,0.8249,0.4002,0.3903,0.7277,23.8,12.3,7.24,0.79,559.9,49.85,12.85
471.9,0.9086,0.4425,0.4542,1.0234,32.7,11.0,6.54,0.64,978.1,44.0,12.85
414.9,0.6681,0.3273,0.3841,0.5305,35.1,14.7,6.09,2.16,956.5,28.34,12.85
253.8,0.7539,0.3757,0.6546,0.7243,35.3,15.6,6.79,0.15,590.4,91.98,12.83
